"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","log_or","log_or_ci_lb","log_or_ci_ub","rd","rd_ci_lb","rd_ci_ub","or_sig","rd_sig","direction_match","mismatch_type","sparse_events","double_zero"
"CD013816_pub2_data","15::overall",15,"overall","Adverse events - Bleeding (clinically significant bleeding that does not qualify as device-pocket hematoma, hemothorax, cardiac tamponade, or non-tamponade pericardial effusion)",4,0.00923446058393552,-0.831812935402429,0.8502818565703,-0.00248297434723806,-0.00819439196260202,0.00322844326812589,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD013816_pub2_data","3::overall",3,"overall","Transient ischemic attack",6,-0.00572820837701255,-1.49275324795613,1.4812968312021,0.000174014003832555,-0.0151653442820351,0.0155133722897002,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD013816_pub2_data","7::overall",7,"overall","Peripheral embolism",6,0.0618159043986094,-0.606141722871877,0.729773531669096,-2.14057633443412e-05,-0.0216053213783419,0.0215625098516532,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD013823_pub2_data","4::overall",4,"overall","Preterm birth (< 37 weeks)",2,-0.0385459967830474,-0.706778802957169,0.629686809391074,0.00442988730216055,-0.0620983897385843,0.0709581643429054,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD013827_pub2_data","2::overall",2,"overall","Oocyte pick-up cancellation",12,-0.025747959658746,-0.304804954039908,0.253309034722416,0.00104127058393085,-0.0159809922188235,0.0180635333866852,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD013830_pub2_data","11::2",11,"2","Patent ductus arteriosus (PDA) requiring any treatment",4,-0.698997504943471,-0.871775314232202,-0.526219695654739,-0.0719026356293085,-0.168562525807563,0.0247572545489456,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD013830_pub2_data","12::2",12,"2","Patent ductus arteriosus (PDA) requiring ligation",4,-0.574383556891804,-1.24762246029561,0.0988553465119978,-0.081259391639511,-0.103622175949252,-0.0588966073297695,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD013830_pub2_data","13::1",13,"1","Any intraventricular hemorrhage (IVH)",3,-0.955112874044131,-2.12461392181989,0.21438817373163,-0.127030803972642,-0.240054325819275,-0.0140072821260092,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD013830_pub2_data","16::1",16,"1","Necrotizing enterocolitis (NEC) (Bell's stage II or greater OR any grade; requiring surgery)",2,0.0504702261563602,-1.57537604624534,1.67631649855806,-0.0249187432286024,-0.0920163194085835,0.0421788329513787,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD013844_pub2_data","2::overall",2,"overall","Self-harm at short term (1-3 months) follow-up",4,-0.49486591813496,-0.967993301129582,-0.0217385351403365,-0.0137910718595442,-0.0408261852550854,0.013244041535997,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD013844_pub2_data","3::overall",3,"overall","Self-harm at medium-term (4-12 months) follow-up",14,0.0048297346149236,-0.47337019902494,0.483029668254787,-0.00648290480869901,-0.0112234436065754,-0.00174236601082264,FALSE,TRUE,FALSE,"direction_and_significance",TRUE,TRUE
"CD013844_pub2_data","6::overall",6,"overall","Suicidal ideation postintervention: sensitivity analysis (ICC 0.01)",18,-0.341463822696061,-0.604792972624188,-0.0781346727679326,-0.00465398736708861,-0.0121484620674578,0.00284048733328061,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD013853_pub2_data","6::overall",6,"overall","Exergaming vs control at the end of treatment: change in attention, processing speed, working memory",4,-1.02280222052412,-2.78747338544024,0.741868944392007,-0.171222222222222,-0.332818434987699,-0.00962600945674497,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD013874_pub3_data","2::overall",2,"overall","Time to relapse over 24 months",19,-0.284164128584576,-0.819168912661727,0.250840655492575,0.0129947728615662,-0.00965213880722142,0.0356416845303539,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD013875_pub2_data","2::overall",2,"overall","Live birth (or ongoing pregnancy) – all studies",8,0.598851159303747,-0.00162691425180417,1.1993292328593,0.0978920487185856,0.00552687181196723,0.190257225625204,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD013875_pub2_data","4::overall",4,"overall","Live birth (or ongoing pregnancy) – sensitivity analysis (live birth only)",5,0.205093832704241,-0.343575280137031,0.753762945545512,0.0632541601429094,0.00144921703225419,0.125059103253565,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD014089_data","11::overall",11,"overall","Adverse effects",6,0.624680671182923,0.0582815237149327,1.19107981865091,0.10073820958375,-0.00667243685890928,0.208148856026409,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014145_pub2_data","9::overall",9,"overall","Side effects causing cessation of therapy",2,1.88963776779391,-0.313393665467255,4.09266920105508,0.110047272720119,0.0149775796460214,0.205116965794217,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014300_pub2_data","13::overall",13,"overall","Acceptability at study endpoint: children",10,-0.0761672850425809,-0.650672293945535,0.498337723860373,0.00401299659421771,-0.0529015753440943,0.0609275685325298,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014541_pub2_data","13::overall",13,"overall","Major bleeding: short-term (45 days or fewer); same extended agent sensitivity analysis",3,0.90080576568107,0.427955048964137,1.373656482398,0.00391983857102299,-0.00161660274307127,0.00945627988511726,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014541_pub2_data","15::overall",15,"overall","Major bleeding: short-term (45 days or less); ≥ 75 years versus < 75 years of age subgroup analysis",6,0.503490843560148,0.088278456608362,0.918703230511934,0.0018403467801761,-0.000208588505090888,0.00388928206544309,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014541_pub2_data","3::overall",3,"overall","Symptomatic VTE: short-term (45 days or fewer); COVID-19 sensitivity analysis",3,-0.626474590760202,-1.26054678730313,0.00759760578272339,-0.00492634055150106,-0.00805923283512711,-0.00179344826787501,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD014544_pub2_data","4::overall",4,"overall","HRQoL—EQ-5D-5L VAS",27,0.439291867920713,-0.0723740100530618,0.950957745894489,0.0978436278766945,0.00659306090191003,0.189094194851479,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014585_pub2_data","3::4",3,"4","Adverse events",4,0.0172930436878386,-1.38559810260862,1.4201841899843,-0.0191899722451864,-0.148663947327187,0.110284002836814,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD014585_pub2_data","5::overall",5,"overall","Ulcer complications ",5,-1.0154411743203,-2.02790957629268,-0.00297277234791715,-0.00294011011080847,-0.00675272789016881,0.000872507668551864,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014594_pub2_data","1::overall",1,"overall","First-pass success",64,-0.10067802761839,-0.444595844369583,0.243239789132802,0.0205456726335507,-0.0134654998933302,0.0545568451604315,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014594_pub2_data","2::overall",2,"overall","Sensitivity analysis: first-pass success excluding rescue U/S",31,-0.274417611957242,-0.774995824006103,0.226160600091618,0.0083559578653462,-0.0392945789210031,0.0560064946516955,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014594_pub2_data","4::overall",4,"overall","Time to successful CFA access: sensitivity analysis from skin penetration",4,-1.05054732514651,-1.93957260136672,-0.161522048926305,-0.0206820364645578,-0.0534883707432627,0.0121242978141471,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014624_pub2_data","1::1",1,"1","Depression response (early phase)",8,0.538667421548954,0.112729825857169,0.964605017240738,0.0312847107645879,-0.0151530742249458,0.0777224957541217,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014624_pub2_data","3::2",3,"2","Adverse events (mother)",8,0.530176552123768,0.0283655033491206,1.03198760089842,0.0125326443986808,-0.00137932624308801,0.0264446150404496,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014666_pub2_data","2::overall",2,"overall","Fear of falling: subgrouped according to mean age",31,-0.0871968590135435,-0.585135780350343,0.410742062323256,0.00896114245995272,-0.161424443237805,0.179346728157711,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014678_pub2_data","3::overall",3,"overall","All-cause mortality (dabigatran versus placebo)",37,0.436364028194179,0.0760584419996119,0.796669614388746,0.00207667830939111,-0.000365580451901601,0.00451893707068382,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014678_pub2_data","5::overall",5,"overall","Stroke",34,-0.165027668527689,-0.373219691828713,0.0431643547733357,-0.00115429279636099,-0.00226591798210686,-4.26676106151174e-05,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014736_pub2_data","2::overall",2,"overall","Six-minute walk test (metres)",8,-0.0990947515154865,-0.820940098720234,0.622750595689261,0.0223328735418356,-0.0242091448791042,0.0688748919627755,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014741_pub2_data","2::overall",2,"overall","Myocardial infarction (fatal or non-fatal)",17,0.075036087634085,-0.301292715482707,0.451364890750877,-0.00625245952397162,-0.0127818140315994,0.000276894983656203,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014741_pub2_data","6::overall",6,"overall","Adverse events (any infections)",28,-0.0942103333235199,-0.36036239233309,0.17194172568605,0.00306758161368471,-0.00235286153314369,0.00848802476051311,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014741_pub2_data","7::overall",7,"overall","Stroke (fatal or non-fatal)",7,-0.2042894999303,-1.13319407403831,0.724615074177708,0.00106664693851623,-0.00364929228896363,0.0057825861659961,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014741_pub2_data","9::overall",9,"overall","Heart failure",7,-0.146900145021642,-0.880866785476648,0.587066495433364,0.00113164517221601,-0.00051775085662897,0.00278104120106099,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014762_pub2_data","1::overall",1,"overall","Short-term resolution of symptoms (days 1 to 4 after randomisation)",6,-0.749081554463749,-1.37468066857913,-0.123482440348365,-0.155189243256213,-0.310573962082027,0.000195475569600895,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014763_pub2_data","3::overall",3,"overall","Participant satisfaction (unsatisfied or very unsatisfied)",9,-1.0941920302658,-2.27732098308477,0.0889369225531624,-0.140515643108377,-0.272917572367334,-0.00811371384941897,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014769_pub2_data","1::overall",1,"overall","Any VTE",27,-0.167274698918384,-0.328380954679016,-0.00616844315775197,-0.000924998172874607,-0.00201283207191435,0.00016283572616513,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","10::overall",10,"overall","Sensitivity analysis for any VTE excluding unpublished data",9,-0.26695736366533,-0.564652065935798,0.0307373386051376,-0.00210638940387619,-0.00394383886933325,-0.000268939938419125,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","12::overall",12,"overall","Sensitivity analysis for any VTE excluding data from  > 15% missing outcome data",11,-0.209569035555901,-0.450327825258421,0.0311897541466191,-0.00155171790921663,-0.00296510744269102,-0.000138328375742228,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","13::overall",13,"overall","Subgroup analysis for DVT stratified by type of statin",6,-0.363603197133642,-0.890896143601237,0.163689749333952,-0.00188133431536557,-0.00302223123524194,-0.000740437395489199,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","16::overall",16,"overall","Subgroup analysis for any serious adverse event stratified by type of statin",13,-0.0517943421310546,-0.0978911829597209,-0.0056975013023883,-0.00064683854826871,-0.00491645703755468,0.00362277994101726,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014769_pub2_data","2::overall",2,"overall","Subgroup analysis for any VTE stratified by provoked status",27,-0.167274698918384,-0.328380954679016,-0.00616844315775208,-0.000924998172874607,-0.00201283207191434,0.000162835726165131,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","24::overall",24,"overall","Sensitivity analysis for hepatic disorders",19,0.113224349637353,-0.0256219609484958,0.252070660223203,0.00209802573935414,0.000225553463605625,0.00397049801510266,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","4::overall",4,"overall","Subgroup analysis for any VTE stratified by sex",2,-0.565423274009732,-0.98892952470684,-0.141917023312624,-0.00263847942888921,-0.00528866608585464,1.17072280762182e-05,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014769_pub2_data","5::overall",5,"overall","Subgroup analysis for any VTE stratified by disease",27,-0.167274698918384,-0.328380954679016,-0.00616844315775203,-0.000924998172874607,-0.00201283207191434,0.00016283572616513,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","6::overall",6,"overall","Subgroup analysis for any VTE stratified by type of statin",27,-0.167274698918384,-0.328380954679016,-0.00616844315775203,-0.000924998172874607,-0.00201283207191435,0.00016283572616513,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","7::overall",7,"overall","Subgroup analysis for any VTE statified by different doses of rosuvstatin",9,-0.442123200288515,-0.691611059196681,-0.192635341380349,-0.00166087376279057,-0.00341945905147122,9.77115258900851e-05,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014769_pub2_data","9::overall",9,"overall","Subgroup analysis for any VTE stratified by treatment duration",27,-0.167274698918384,-0.328380954679016,-0.00616844315775197,-0.000924998172874607,-0.00201283207191434,0.00016283572616513,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014792_pub2_data","1::overall",1,"overall","Mortality (Grade V Clavien-Dindo)",6,0.0794082768379773,-0.421230356571495,0.58004691024745,-0.00924610139194368,-0.0539256011742644,0.0354333983903771,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014792_pub2_data","5::overall",5,"overall","Complications related to nutritional support",12,-0.0747793173750249,-0.828551252960435,0.678992618210385,0.00433941067359837,-0.0234798482558538,0.0321586696030505,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014792_pub2_data","6::overall",6,"overall","Postoperative pancreatic fistula",7,-0.406572947982363,-0.952266036871319,0.139120140906593,-0.0468325023467029,-0.0889917070990474,-0.00467329759435842,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014802_pub2_data","9::overall",9,"overall","Adverse events: hypoglycaemia (88 hours after drug bolus, or up to 4 years + 11 months)",2,1.6644118929259,0.403250758588127,2.92557302726368,0.112931288379138,-0.0445400377562572,0.270402614514533,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014820_pub2_data","1::overall",1,"overall","Acute kidney injury",138,-0.055664782605207,-0.114552805545963,0.00322324033554924,0.00303281159813803,-0.000380896341076512,0.00644651953735257,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014820_pub2_data","2::overall",2,"overall","Death (any cause)",128,-0.105772294109357,-0.172168629129011,-0.0393759590897038,-0.00284567477092518,-0.00951869909870166,0.0038273495568513,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014820_pub2_data","3::overall",3,"overall","Dialysis",96,0.157406194571975,0.0276526858619294,0.287159703282021,0.000656382341477141,-0.00498515100859471,0.006297915691549,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014820_pub2_data","5::overall",5,"overall","Change in serum cystatin C [mg/L]",44,0.112381916664484,-0.173431489312451,0.39819532264142,-0.00210176991623519,-0.014937496749091,0.0107339569166206,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014820_pub2_data","8::overall",8,"overall","Adverse events: stroke",45,-0.155566447476155,-0.426754195719513,0.115621300767202,-0.00925804731197379,-0.0148144386948878,-0.00370165592905979,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014833_pub2_data","8::overall",8,"overall","Breastfeeding exclusivity short-term 1 to 3 months post-intervention",5,0.439593099344258,0.000473243372982213,0.878712955315534,0.100578354047898,-0.00478043961276382,0.205937147708561,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014844_pub2_data","1::overall",1,"overall","Uterine infection",6,-0.271180192017009,-0.804470992491434,0.262110608457416,-0.0120362318474431,-0.0213359376682806,-0.0027365260266056,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014844_pub2_data","10::1",10,"1","Subgroup: uterine infection by antibiotic class",5,-0.230053754595704,-0.772126411112303,0.312018901920894,-0.0112813941613306,-0.0204256085364891,-0.00213717978617207,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD014844_pub2_data","12::1",12,"1","Subgroup: uterine infection by administration route",4,-0.316906637291152,-0.979395117731808,0.345581843149504,-0.0116931756074732,-0.0207932027190925,-0.00259314849585394,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD014844_pub2_data","7::overall",7,"overall","Hospitalisation for treatment of infection",3,-0.263701360795181,-0.907069345572377,0.379666623982015,3.25314250279344e-05,-0.010523478038402,0.0105885408884579,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014844_pub2_data","8::overall",8,"overall","Sensitivity analysis: uterine infection – studies at low risk of bias",3,-0.588493078835859,-1.01972017477743,-0.157265982894283,-0.0221210563108462,-0.051038147353135,0.00679603473144252,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014852_pub2_data","21::overall",21,"overall","Complication (hyper/hypoglycaemia) during intervention phase",3,0.107872601331298,-2.63504301389956,2.85078821656215,-0.0688724062455452,-0.208907863405547,0.0711630509144568,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
