"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","rob_type","k_all","k_post","k_pre","frac_pre","i2_all","i2_post","i2_pre","delta_i2","delta_i2_post_pre","tau2_all","tau2_post","tau2_pre","delta_tau2","delta_tau2_post_pre","effect_all","effect_post","effect_pre","delta_effect","sig_all","sig_post","sign_all","sign_post"
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,2,"Physician-evaluated change in severity of symptoms and signs (medium-term)","continuous","MD",FALSE,"low_only",3,2,1,0.333333333333333,27.3439318561938,0,NA,-27.3439318561938,NA,0.736055719841744,0,NA,-0.736055719841744,NA,-1.13466354568261,-1.86079251570777,NA,-0.726128970025161,FALSE,TRUE,-1,-1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,2,"Physician-evaluated change in severity of symptoms and signs (medium-term)","continuous","MD",FALSE,"non_high",3,2,1,0.333333333333333,27.3439318561938,0,NA,-27.3439318561938,NA,0.736055719841744,0,NA,-0.736055719841744,NA,-1.13466354568261,-1.86079251570777,NA,-0.726128970025161,FALSE,TRUE,-1,-1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,2,"Physician-evaluated change in severity of symptoms and signs (medium-term)","continuous","MD",FALSE,"low_only_with_support",3,2,1,0.333333333333333,27.3439318561938,0,NA,-27.3439318561938,NA,0.736055719841744,0,NA,-0.736055719841744,NA,-1.13466354568261,-1.86079251570777,NA,-0.726128970025161,FALSE,TRUE,-1,-1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,21,"Incidence of headache","binary","RR",TRUE,"low_only",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,3.4573371598672,3.33087304402331,NA,-0.126464115843886,TRUE,TRUE,1,1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,21,"Incidence of headache","binary","RR",TRUE,"non_high",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,3.4292625635994,3.33144373717199,NA,-0.097818826427408,TRUE,TRUE,1,1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,21,"Incidence of headache","binary","RR",TRUE,"low_only_with_support",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,3.4573371598672,3.33087304402331,NA,-0.126464115843886,TRUE,TRUE,1,1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,28,"Incidence of all-cause mortality","binary","RR",TRUE,"low_only",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.87668059269404,2.102600337437,NA,0.225919744742953,FALSE,FALSE,1,1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,28,"Incidence of all-cause mortality","binary","RR",TRUE,"non_high",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.02994284697653,0.975110756763445,NA,-0.0548320902130829,FALSE,FALSE,1,-1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",1,28,"Incidence of all-cause mortality","binary","RR",TRUE,"low_only_with_support",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.87668059269404,2.102600337437,NA,0.225919744742953,FALSE,FALSE,1,1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",2,1,"Physician-evaluated change in severity of symptoms and signs (short-term)","continuous","MD",FALSE,"non_high",3,2,1,0.333333333333333,65.9573476904525,81.2432440232861,NA,15.2858963328336,NA,2.22576034284334,2.66217862015504,NA,0.436418277311698,NA,2.78906520323358,2.91818387233527,NA,0.129118669101696,TRUE,TRUE,1,1
"CD013801_pub2_data","10.1002/14651858.CD013801.pub2",2,27,"Incidence of all-cause mortality","binary","RR",TRUE,"non_high",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,1.11126353302231,1.19378640105701,NA,0.0825228680347057,FALSE,FALSE,1,1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,1,"Global symptoms of dyspepsia (dichotomous)","binary","RR",TRUE,"non_high",5,3,2,0.4,76.6420609722749,85.4850341093693,62.7110263591788,8.8429731370944,22.7740077501904,0.122400645769007,0.13336411589165,0.292807875594825,0.0109634701226432,-0.159443759703175,0.523390970275627,0.478931083001487,0.684540217704401,-0.0444598872741397,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,3,"Incident ulcer","binary","RR",TRUE,"low_only",6,5,1,0.166666666666667,32.9458530001406,38.7142369385094,NA,5.76838393836876,NA,0.0613344857267331,0.0678278024800665,NA,0.00649331675333344,NA,0.25600182308734,0.246021553435296,NA,-0.00998026965204374,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,3,"Incident ulcer","binary","RR",TRUE,"non_high",9,7,2,0.222222222222222,15.7154993334654,23.1531376046421,0,7.43763827117674,23.1531376046421,0.0253961968636152,0.0340311507997824,0,0.00863495393616725,0.0340311507997824,0.261397434737449,0.257851860486775,0.306331623194065,-0.00354557425067409,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,3,"Incident ulcer","binary","RR",TRUE,"low_only_with_support",6,5,1,0.166666666666667,32.9458530001406,38.7142369385094,NA,5.76838393836876,NA,0.0613344857267331,0.0678278024800665,NA,0.00649331675333344,NA,0.25600182308734,0.246021553435296,NA,-0.00998026965204374,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,4,"Adverse events","binary","RR",TRUE,"low_only",5,4,1,0.2,20.5606226705425,25.9615880305028,NA,5.40096535996028,NA,0.0034418138944427,0.00351901030535311,NA,7.71964109104093e-05,NA,1.0325631823871,1.03405548988851,NA,0.00149230750140728,FALSE,FALSE,1,1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,4,"Adverse events","binary","RR",TRUE,"non_high",9,7,2,0.222222222222222,85.2745864090657,84.5263360396391,35.076396344044,-0.748250369426614,49.4499396955951,0.0319753825724283,0.0227768663598546,0.254860969862618,-0.00919851621257364,-0.232084103502764,0.930326740374275,0.901832992323941,1.73288776640441,-0.0284937480503341,FALSE,FALSE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",1,4,"Adverse events","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,20.5606226705425,25.9615880305028,NA,5.40096535996028,NA,0.0034418138944427,0.00351901030535311,NA,7.71964109104093e-05,NA,1.0325631823871,1.03405548988851,NA,0.00149230750140728,FALSE,FALSE,1,1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",4,2,"Incident ulcer","binary","RR",TRUE,"low_only",6,5,1,0.166666666666667,32.9458530001407,38.7142369385094,NA,5.76838393836874,NA,0.0613344857267331,0.0678278024800665,NA,0.00649331675333342,NA,0.25600182308734,0.246021553435296,NA,-0.00998026965204374,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",4,2,"Incident ulcer","binary","RR",TRUE,"non_high",9,7,2,0.222222222222222,15.7154993334654,23.1531376046421,0,7.43763827117675,23.1531376046421,0.0253961968636152,0.0340311507997824,0,0.00863495393616726,0.0340311507997824,0.261397434737449,0.257851860486775,0.306331623194065,-0.00354557425067403,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",4,2,"Incident ulcer","binary","RR",TRUE,"low_only_with_support",6,5,1,0.166666666666667,32.9458530001407,38.7142369385094,NA,5.76838393836874,NA,0.0613344857267331,0.0678278024800665,NA,0.00649331675333342,NA,0.25600182308734,0.246021553435296,NA,-0.00998026965204374,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",4,3,"Adverse events","binary","RR",TRUE,"low_only",5,4,1,0.2,20.5606226705425,25.9615880305028,NA,5.40096535996027,NA,0.0034418138944427,0.00351901030535311,NA,7.71964109104076e-05,NA,1.0325631823871,1.03405548988851,NA,0.00149230750140728,FALSE,FALSE,1,1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",4,3,"Adverse events","binary","RR",TRUE,"non_high",9,7,2,0.222222222222222,85.2745864090657,84.5263360396391,35.076396344044,-0.748250369426614,49.4499396955951,0.0319753825724283,0.0227768663598546,0.254860969862618,-0.00919851621257363,-0.232084103502764,0.930326740374275,0.901832992323941,1.73288776640441,-0.0284937480503341,FALSE,FALSE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",4,3,"Adverse events","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,20.5606226705425,25.9615880305028,NA,5.40096535996027,NA,0.0034418138944427,0.00351901030535311,NA,7.71964109104076e-05,NA,1.0325631823871,1.03405548988851,NA,0.00149230750140728,FALSE,FALSE,1,1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,1,"Global symptoms of dyspepsia (Dichotomous)","binary","RR",TRUE,"non_high",5,3,2,0.4,76.6420609722748,85.4850341093693,62.7110263591788,8.84297313709442,22.7740077501904,0.122400645769007,0.13336411589165,0.292807875594825,0.0109634701226432,-0.159443759703175,0.523390970275627,0.478931083001487,0.684540217704401,-0.0444598872741399,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,2,"Incident ulcer","binary","RR",TRUE,"low_only",6,5,1,0.166666666666667,32.9458530001406,38.7142369385094,NA,5.76838393836876,NA,0.0613344857267331,0.0678278024800665,NA,0.00649331675333349,NA,0.25600182308734,0.246021553435296,NA,-0.00998026965204385,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,2,"Incident ulcer","binary","RR",TRUE,"non_high",9,7,2,0.222222222222222,15.7154993334653,23.1531376046421,0,7.43763827117677,23.1531376046421,0.0253961968636151,0.0340311507997824,0,0.0086349539361673,0.0340311507997824,0.261397434737449,0.257851860486775,0.306331623194065,-0.0035455742506742,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,2,"Incident ulcer","binary","RR",TRUE,"low_only_with_support",6,5,1,0.166666666666667,32.9458530001406,38.7142369385094,NA,5.76838393836876,NA,0.0613344857267331,0.0678278024800665,NA,0.00649331675333349,NA,0.25600182308734,0.246021553435296,NA,-0.00998026965204385,TRUE,TRUE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,3,"Adverse events","binary","RR",TRUE,"low_only",5,4,1,0.2,20.5606226705425,25.9615880305028,NA,5.40096535996028,NA,0.0034418138944427,0.00351901030535311,NA,7.71964109104093e-05,NA,1.0325631823871,1.03405548988851,NA,0.00149230750140728,FALSE,FALSE,1,1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,3,"Adverse events","binary","RR",TRUE,"non_high",9,7,2,0.222222222222222,85.2745864090657,84.5263360396391,35.076396344044,-0.748250369426628,49.4499396955951,0.0319753825724283,0.0227768663598546,0.254860969862618,-0.00919851621257365,-0.232084103502764,0.930326740374275,0.901832992323941,1.73288776640441,-0.0284937480503342,FALSE,FALSE,-1,-1
"CD014585_pub2_data","10.1002/14651858.CD014585.pub2",5,3,"Adverse events","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,20.5606226705425,25.9615880305028,NA,5.40096535996028,NA,0.0034418138944427,0.00351901030535311,NA,7.71964109104093e-05,NA,1.0325631823871,1.03405548988851,NA,0.00149230750140728,FALSE,FALSE,1,1
"CD014713_pub2_data","10.1002/14651858.CD014713.pub2",1,1,"Unplanned hospital presentation rates - unplanned hospital admissions within one month (30 days)","binary","RR",TRUE,"low_only",3,2,1,0.333333333333333,0.00392698655945784,69.6700571269095,NA,69.66613014035,NA,5.36004053584438e-06,2.44412477886696,NA,2.44411941882643,NA,0.84388405243149,0.316762445912449,NA,-0.527121606519041,FALSE,FALSE,-1,-1
"CD014713_pub2_data","10.1002/14651858.CD014713.pub2",1,1,"Unplanned hospital presentation rates - unplanned hospital admissions within one month (30 days)","binary","RR",TRUE,"non_high",5,4,1,0.2,0.00200311339431971,0.00378963055254286,NA,0.00178651715822315,NA,1.43334766030631e-06,2.84990425889319e-06,NA,1.41655659858688e-06,NA,0.976763207856256,0.973469465993379,NA,-0.0032937418628769,FALSE,FALSE,-1,-1
"CD014713_pub2_data","10.1002/14651858.CD014713.pub2",1,1,"Unplanned hospital presentation rates - unplanned hospital admissions within one month (30 days)","binary","RR",TRUE,"low_only_with_support",3,2,1,0.333333333333333,0.00392698655945784,69.6700571269095,NA,69.66613014035,NA,5.36004053584438e-06,2.44412477886696,NA,2.44411941882643,NA,0.84388405243149,0.316762445912449,NA,-0.527121606519041,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,4,"Quality of life at 0-1 months","binary","RR",TRUE,"low_only",7,6,1,0.142857142857143,0,0,NA,0,NA,0,0,NA,0,NA,0.999085719576361,0.977525394270939,NA,-0.0215603253054216,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,4,"Quality of life at 0-1 months","binary","RR",TRUE,"non_high",8,7,1,0.125,0,0,NA,0,NA,0,0,NA,0,NA,0.939763918010705,0.914370608606728,NA,-0.0253933094039773,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,4,"Quality of life at 0-1 months","binary","RR",TRUE,"low_only_with_support",7,6,1,0.142857142857143,0,0,NA,0,NA,0,0,NA,0,NA,0.999085719576361,0.977525394270939,NA,-0.0215603253054216,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,17,"Distress/PTSD symptoms at 0-1 months","binary","RR",TRUE,"low_only",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.995586393710353,0.98777411610415,NA,-0.00781227760620251,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,17,"Distress/PTSD symptoms at 0-1 months","binary","RR",TRUE,"non_high",19,18,1,0.0526315789473684,0,0,NA,0,NA,0,0,NA,0,NA,0.995385804341778,0.987991079227832,NA,-0.00739472511394623,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,17,"Distress/PTSD symptoms at 0-1 months","binary","RR",TRUE,"low_only_with_support",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.995586393710353,0.98777411610415,NA,-0.00781227760620251,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,20,"Social outcomes at 0-1 months","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.0006947107202,0.968742106958104,NA,-0.0319526037620987,FALSE,FALSE,1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,20,"Social outcomes at 0-1 months","binary","RR",TRUE,"non_high",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.0006947107202,0.968742106958104,NA,-0.0319526037620987,FALSE,FALSE,1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",3,20,"Social outcomes at 0-1 months","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.0006947107202,0.968742106958104,NA,-0.0319526037620987,FALSE,FALSE,1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",6,6,"Depressive symptoms at 0-1 months","binary","RR",TRUE,"non_high",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,1.07489908647415,1.06216012269772,NA,-0.0127389637764279,FALSE,FALSE,1,1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",6,7,"Depressive symptoms at 1-6 months","binary","RR",TRUE,"non_high",6,5,1,0.166666666666667,0,0,NA,0,NA,0,0,NA,0,NA,0.896002509570218,0.857961192153249,NA,-0.0380413174169695,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",9,3,"Distress/PTSD symptoms at 0-1 months—indicated prevention adults","binary","RR",TRUE,"low_only",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.995586393710353,0.98777411610415,NA,-0.00781227760620251,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",9,3,"Distress/PTSD symptoms at 0-1 months—indicated prevention adults","binary","RR",TRUE,"non_high",19,18,1,0.0526315789473684,0,0,NA,0,NA,0,0,NA,0,NA,0.995385804341778,0.987991079227832,NA,-0.00739472511394623,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",9,3,"Distress/PTSD symptoms at 0-1 months—indicated prevention adults","binary","RR",TRUE,"low_only_with_support",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.995586393710353,0.98777411610415,NA,-0.00781227760620251,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",10,3,"Distress/PTSD symptoms at 0-1 months—indicated prevention adults","binary","RR",TRUE,"low_only",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.995586393710353,0.98777411610415,NA,-0.00781227760620262,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",10,3,"Distress/PTSD symptoms at 0-1 months—indicated prevention adults","binary","RR",TRUE,"non_high",19,18,1,0.0526315789473684,0,0,NA,0,NA,0,0,NA,0,NA,0.995385804341778,0.987991079227832,NA,-0.00739472511394612,FALSE,FALSE,-1,-1
"CD014722_pub2_data","10.1002/14651858.CD014722.pub2",10,3,"Distress/PTSD symptoms at 0-1 months—indicated prevention adults","binary","RR",TRUE,"low_only_with_support",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.995586393710353,0.98777411610415,NA,-0.00781227760620262,FALSE,FALSE,-1,-1
"CD014758_pub3_data","10.1002/14651858.CD014758.pub3",1,1,"Change in refractive error from baseline","binary","RR",TRUE,"non_high",4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0.980025180591322,0.960506826300113,1,-0.0195183542912093,FALSE,FALSE,-1,-1
"CD014758_pub3_data","10.1002/14651858.CD014758.pub3",2,1,"Change in refractive error from baseline","binary","RR",TRUE,"non_high",19,6,13,0.684210526315789,0,0,0,0,0,0,0,0,0,0,1.01685255432669,1.03011615258628,1.01077265078056,0.0132635982595841,FALSE,FALSE,1,1
"CD014758_pub3_data","10.1002/14651858.CD014758.pub3",2,2,"Change in axial length from baseline ","binary","RR",TRUE,"non_high",7,2,5,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0.927583413049548,0.976983151954944,0.908365952633572,0.0493997389053964,FALSE,FALSE,-1,-1
"CD014758_pub3_data","10.1002/14651858.CD014758.pub3",7,1,"Change in refractive error from baseline (1 year)","binary","RR",TRUE,"non_high",21,20,1,0.0476190476190476,0,0,NA,0,NA,0,0,NA,0,NA,0.869572860319176,0.886493473689442,NA,0.0169206133702662,FALSE,FALSE,-1,-1
"CD014758_pub3_data","10.1002/14651858.CD014758.pub3",7,2,"Change in axial length from baseline (1 year)","binary","RR",TRUE,"non_high",22,21,1,0.0454545454545455,0,0,NA,0,NA,0,0,NA,0,NA,0.877952760109434,0.894620077742982,NA,0.0166673176335472,FALSE,FALSE,-1,-1
"CD014758_pub3_data","10.1002/14651858.CD014758.pub3",7,3,"Change in refractive error from baseline (2 years)","binary","RR",TRUE,"non_high",11,10,1,0.0909090909090909,0,0,NA,0,NA,0,0,NA,0,NA,0.938202651492624,0.982647342828471,NA,0.0444446913358474,FALSE,FALSE,-1,-1
"CD014833_pub2_data","10.1002/14651858.CD014833.pub2",1,8,"Breastfeeding exclusivity short-term 1 to 3 months post-intervention","binary","RR",TRUE,"non_high",5,3,2,0.4,69.3005021466066,81.1017518867695,0,11.8012497401629,81.1017518867695,0.0606761282079961,0.209935627468592,0,0.149259499260596,0.209935627468592,1.27400384595407,1.47276908542737,1.11524355234609,0.198765239473299,FALSE,FALSE,1,1
"CD014833_pub2_data","10.1002/14651858.CD014833.pub2",1,9,"Breastfeeding exclusivity medium-term 4 to 6 months post-intervention","binary","RR",TRUE,"non_high",4,3,1,0.25,0.00418027292960114,58.0585608816892,NA,58.0543806087596,NA,8.43647201430244e-07,0.0220260384649578,NA,0.0220251948177563,NA,1.17951937890021,1.23662644627299,NA,0.0571070673727794,TRUE,FALSE,1,1
"CD014844_pub2_data","10.1002/14651858.CD014844.pub2",1,1,"Uterine infection","binary","RR",TRUE,"low_only",5,3,2,0.4,51.7596114648128,0,0,-51.7596114648128,0,0.144360444337648,0,0,-0.144360444337648,0,0.8185559393003,0.565539160187769,1.3180583436965,-0.253016779112532,FALSE,TRUE,-1,-1
"CD014844_pub2_data","10.1002/14651858.CD014844.pub2",1,1,"Uterine infection","binary","RR",TRUE,"non_high",6,3,3,0.5,47.5058551554896,0,4.24655621291245e-05,-47.5058551554896,-4.24655621291245e-05,0.146951929230691,0,1.07475799356682e-07,-0.146951929230691,-1.07475799356682e-07,0.780149133647093,0.565539160187769,1.24960818473466,-0.214609973459325,FALSE,TRUE,-1,-1
"CD014844_pub2_data","10.1002/14651858.CD014844.pub2",1,1,"Uterine infection","binary","RR",TRUE,"low_only_with_support",5,3,2,0.4,51.7596114648128,0,0,-51.7596114648128,0,0.144360444337648,0,0,-0.144360444337648,0,0.8185559393003,0.565539160187769,1.3180583436965,-0.253016779112532,FALSE,TRUE,-1,-1
"CD014844_pub2_data","10.1002/14651858.CD014844.pub2",1,6,"Antibiotics to treat infection after uterine evacuation procedure for miscarriage","binary","RR",TRUE,"low_only",3,2,1,0.333333333333333,61.4748346820804,0,NA,-61.4748346820804,NA,0.119990281434711,0,NA,-0.119990281434711,NA,0.945175017579926,0.756697156519764,NA,-0.188477861060161,FALSE,FALSE,-1,-1
