"key","dataset_name_orig","analysis_key_orig","analysis_number_orig","subgroup_number_orig","analysis_name_orig","k_orig","double_zero_orig","sparse_events_orig","orcc_ok_orig","rd_ok_orig","recommended_method_orig","recommendation_reason_orig","orcc_pooled_effect","orcc_ci_lb","orcc_ci_ub","rd_pooled_effect","rd_ci_lb","rd_ci_ub","dataset_name_fix","analysis_key_fix","analysis_number_fix","subgroup_number_fix","analysis_name_fix","k_fix","double_zero_fix","sparse_events_fix","orcc_ok_fix","rd_ok_fix","recommended_method_fix","recommendation_reason_fix","method_changed"
"CD011671_pub3_data|3::overall","CD011671_pub3_data","3::overall",3,"overall","Delayed graft function: era of study",16,0,0,TRUE,TRUE,"OR_cc","default_or",-0.431425736433249,-0.587131677369899,-0.275719795496599,-0.0938362355167398,-0.126099703496013,-0.0615727675374667,"CD011671_pub3_data","3::overall","3","overall","Delayed graft function: era of study",16,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011671_pub3_data|4::overall","CD011671_pub3_data","4::overall",4,"overall","Delayed graft function: preservation times",16,0,0,TRUE,TRUE,"OR_cc","default_or",-0.431425736433249,-0.587131677369899,-0.275719795496599,-0.0938362355167398,-0.126099703496013,-0.0615727675374668,"CD011671_pub3_data","4::overall","4","overall","Delayed graft function: preservation times",16,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011671_pub3_data|7::overall","CD011671_pub3_data","7::overall",7,"overall","Primary non-function",8,0,3,TRUE,TRUE,"RD","sparse_events",-0.171606504122738,-0.623190842529192,0.279977834283715,-0.000573219079077327,-0.0260866134061544,0.0249401752479997,"CD011671_pub3_data","7::overall","7","overall","Primary non-function",8,0,3,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011671_pub3_data|8::overall","CD011671_pub3_data","8::overall",8,"overall","Duration of delayed graft function",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.155019134529793,-1.83216867143414,2.14220694049373,NA,NA,NA,"CD011671_pub3_data","8::overall","8","overall","Duration of delayed graft function",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD011689_pub4_data|1::1","CD011689_pub4_data","1::1",1,"1","Death",90,82,88,TRUE,TRUE,"RD","double_zero",0.0605318770895319,-0.319611079313851,0.440674833492915,6.33400154887763e-05,-0.000177591039486249,0.000304271070463802,"CD011689_pub4_data","1::1","1","1","Death",90,82,88,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|1::2","CD011689_pub4_data","1::2",1,"2","Death",11,9,11,TRUE,TRUE,"RD","double_zero",-0.0323658267474651,-1.16657557243057,1.10184391893564,3.03786726956856e-06,-0.00379535601714339,0.00380143175168253,"CD011689_pub4_data","1::2","1","2","Death",11,9,11,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|1::overall","CD011689_pub4_data","1::overall",1,"overall","Death",51,46,50,TRUE,TRUE,"RD","double_zero",0.0556949225079278,-0.451909332976631,0.563299177992487,-7.16282145595379e-05,-0.00107435742959776,0.000931101000478686,"CD011689_pub4_data","1::overall","1","overall","Death",51,46,50,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|10::1","CD011689_pub4_data","10::1",10,"1","Breastfeeding",10,0,0,TRUE,TRUE,"OR_cc","default_or",0.0146526804010563,-0.0716832369211396,0.100988597723252,-0.00285441073581168,-0.014979661214904,0.00927083974328067,"CD011689_pub4_data","10::1","10","1","Breastfeeding",10,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|10::overall","CD011689_pub4_data","10::overall",10,"overall","Breastfeeding",6,0,0,TRUE,TRUE,"OR_cc","default_or",0.0110030472136493,-0.106425372254007,0.128431466681305,-0.00242822728841152,-0.0198425784129389,0.0149861238361159,"CD011689_pub4_data","10::overall","10","overall","Breastfeeding",6,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|11::1","CD011689_pub4_data","11::1",11,"1","Nausea",136,2,27,TRUE,TRUE,"RD","double_zero",0.18898017473551,-0.0038727310134487,0.381833080484468,0.0136091415772457,-0.0020334272387706,0.029251710393262,"CD011689_pub4_data","11::1","11","1","Nausea",136,2,27,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|11::2","CD011689_pub4_data","11::2",11,"2","Nausea",23,0,3,TRUE,TRUE,"RD","sparse_events",0.296207691117545,-0.00604307157467049,0.59845845380976,0.0214957535799078,-0.00685686230237032,0.0498483694621859,"CD011689_pub4_data","11::2","11","2","Nausea",23,0,3,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|11::overall","CD011689_pub4_data","11::overall",11,"overall","Nausea",81,1,16,TRUE,TRUE,"RD","double_zero",0.209972830281342,-0.0287905789609943,0.448736239523678,0.0150206251380435,-0.00468286379806435,0.0347241140741513,"CD011689_pub4_data","11::overall","11","overall","Nausea",81,1,16,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|12::1","CD011689_pub4_data","12::1",12,"1","Vomiting",176,7,42,TRUE,TRUE,"RD","double_zero",0.353521942023838,0.176754900772987,0.53028898327469,0.00956300906438289,0.000477169324086313,0.0186488488046795,"CD011689_pub4_data","12::1","12","1","Vomiting",176,7,42,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|12::2","CD011689_pub4_data","12::2",12,"2","Vomiting",24,1,5,TRUE,TRUE,"RD","double_zero",0.208502841899929,-0.0162129005739816,0.43321858437384,0.00398937510313574,-0.000500472385716623,0.00847922259198811,"CD011689_pub4_data","12::2","12","2","Vomiting",24,1,5,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|12::3","CD011689_pub4_data","12::3",12,"3","Vomiting",2,0,1,TRUE,TRUE,"RD","sparse_events",0.00265264353425476,-0.841125536321379,0.846430823389889,0.00399494455800145,-0.0271484778082784,0.0351383669242813,"CD011689_pub4_data","12::3","12","3","Vomiting",2,0,1,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|12::overall","CD011689_pub4_data","12::overall",12,"overall","Vomiting",101,4,24,TRUE,TRUE,"RD","double_zero",0.337385532209211,0.110503742777828,0.564267321640594,0.00922786418233032,-0.00244820999938734,0.020903938364048,"CD011689_pub4_data","12::overall","12","overall","Vomiting",101,4,24,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|13::1","CD011689_pub4_data","13::1",13,"1","Headache",77,0,27,TRUE,TRUE,"RD","sparse_events",0.218449320757751,0.0163077586054415,0.420590882910061,0.0103210457635973,0.000346664477401214,0.0202954270497934,"CD011689_pub4_data","13::1","13","1","Headache",77,0,27,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|13::2","CD011689_pub4_data","13::2",13,"2","Headache",18,0,8,TRUE,TRUE,"RD","sparse_events",0.0139045088388751,-0.415429353176202,0.443238370853952,0.000537405930045411,-0.00601945118281823,0.00709426304290905,"CD011689_pub4_data","13::2","13","2","Headache",18,0,8,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|13::overall","CD011689_pub4_data","13::overall",13,"overall","Headache",48,0,18,TRUE,TRUE,"RD","sparse_events",0.191570187850014,-0.0685590384257843,0.451699414125812,0.00995166035339264,-0.00286734340424173,0.022770664111027,"CD011689_pub4_data","13::overall","13","overall","Headache",48,0,18,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|14::1","CD011689_pub4_data","14::1",14,"1","Abdominal pain",52,2,20,TRUE,TRUE,"RD","double_zero",-0.0741016663753699,-0.221241329154197,0.0730379964034571,-0.00315646727702789,-0.0111190464432043,0.00480611188914849,"CD011689_pub4_data","14::1","14","1","Abdominal pain",52,2,20,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|14::2","CD011689_pub4_data","14::2",14,"2","Abdominal pain",4,0,2,TRUE,TRUE,"RD","sparse_events",-0.106589147497254,-0.335806074675926,0.122627779681419,-0.0135471359033342,-0.041261997217378,0.0141677254107097,"CD011689_pub4_data","14::2","14","2","Abdominal pain",4,0,2,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|14::overall","CD011689_pub4_data","14::overall",14,"overall","Abdominal pain",28,1,11,TRUE,TRUE,"RD","double_zero",-0.0782524462637374,-0.269530400707228,0.113025508179753,-0.00387352206936808,-0.0147115901466694,0.00696454600793326,"CD011689_pub4_data","14::overall","14","overall","Abdominal pain",28,1,11,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|15::1","CD011689_pub4_data","15::1",15,"1","Hypertension",35,0,4,TRUE,TRUE,"RD","sparse_events",0.446897885132121,-0.0849952868585395,0.978791057122781,0.0255968592743272,-0.0119063376341983,0.0631000561828528,"CD011689_pub4_data","15::1","15","1","Hypertension",35,0,4,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|15::2","CD011689_pub4_data","15::2",15,"2","Hypertension",3,0,0,TRUE,TRUE,"OR_cc","default_or",-0.966857365234925,-2.22598915624806,0.292274425778214,-0.0464184044535596,-0.0837391953227065,-0.00909761358441283,"CD011689_pub4_data","15::2","15","2","Hypertension",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|15::overall","CD011689_pub4_data","15::overall",15,"overall","Hypertension",19,0,2,TRUE,TRUE,"RD","sparse_events",0.330462643257076,-0.407569068249093,1.06849435476324,0.0203054762334763,-0.0309469173346155,0.0715578698015682,"CD011689_pub4_data","15::overall","15","overall","Hypertension",19,0,2,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|16::1","CD011689_pub4_data","16::1",16,"1","Shivering",160,7,20,TRUE,TRUE,"RD","double_zero",0.796336654827865,0.542947459071341,1.04972585058439,0.0807726733255679,0.048821491188366,0.11272385546277,"CD011689_pub4_data","16::1","16","1","Shivering",160,7,20,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|16::2","CD011689_pub4_data","16::2",16,"2","Shivering",22,1,5,TRUE,TRUE,"RD","double_zero",1.19327036545774,0.52840629914718,1.85813443176829,0.148040249375962,0.0473751121386203,0.248705386613303,"CD011689_pub4_data","16::2","16","2","Shivering",22,1,5,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|16::overall","CD011689_pub4_data","16::overall",16,"overall","Shivering",91,4,13,TRUE,TRUE,"RD","double_zero",0.84845537768027,0.51339340660721,1.18351734875333,0.0885506735723819,0.0451096024343128,0.131991744710451,"CD011689_pub4_data","16::overall","16","overall","Shivering",91,4,13,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|17::1","CD011689_pub4_data","17::1",17,"1","Fever",129,8,22,TRUE,TRUE,"RD","double_zero",0.800778897702204,0.522861781717758,1.07869601368665,0.0300515024734732,0.0122122055571764,0.04789079938977,"CD011689_pub4_data","17::1","17","1","Fever",129,8,22,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|17::2","CD011689_pub4_data","17::2",17,"2","Fever",16,2,5,TRUE,TRUE,"RD","double_zero",0.55960420327778,-0.0627920678919429,1.1820004744475,0.0263347735850867,-0.00827175654408467,0.0609413037142581,"CD011689_pub4_data","17::2","17","2","Fever",16,2,5,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|17::overall","CD011689_pub4_data","17::overall",17,"overall","Fever",73,5,14,TRUE,TRUE,"RD","double_zero",0.766685414214833,0.405708037691723,1.12766279073794,0.029346350105572,0.00632801609524487,0.0523646841158992,"CD011689_pub4_data","17::overall","17","overall","Fever",73,5,14,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|18::1","CD011689_pub4_data","18::1",18,"1","Diarrhoea",106,14,47,TRUE,TRUE,"RD","double_zero",0.510736702546135,0.341573664252882,0.679899740839388,0.00395797194363231,0.00270190207142449,0.00521404181584012,"CD011689_pub4_data","18::1","18","1","Diarrhoea",106,14,47,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|18::2","CD011689_pub4_data","18::2",18,"2","Diarrhoea",5,0,3,TRUE,TRUE,"RD","sparse_events",1.06190562152344,0.244158146509765,1.87965309653712,0.00539675643396069,-0.000266578837457603,0.011060091705379,"CD011689_pub4_data","18::2","18","2","Diarrhoea",5,0,3,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|18::overall","CD011689_pub4_data","18::overall",18,"overall","Diarrhoea",56,7,25,TRUE,TRUE,"RD","double_zero",0.605874290136539,0.343716652159932,0.868031928113147,0.00314050299393253,0.00218394037512298,0.00409706561274208,"CD011689_pub4_data","18::overall","18","overall","Diarrhoea",56,7,25,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|19::1","CD011689_pub4_data","19::1",19,"1","Maternal sense of well-being",5,0,0,TRUE,TRUE,"OR_cc","default_or",0.0261502572556627,-0.0906740830168672,0.142974597528192,0.00130864825948882,-0.014015103687948,0.0166324002069256,"CD011689_pub4_data","19::1","19","1","Maternal sense of well-being",5,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|19::2","CD011689_pub4_data","19::2",19,"2","Maternal sense of well-being",6,0,0,TRUE,TRUE,"OR_cc","default_or",-0.0318646835203264,-0.129919634142894,0.0661902671022412,-0.00637279421289272,-0.0233919239560071,0.0106463355302216,"CD011689_pub4_data","19::2","19","2","Maternal sense of well-being",6,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|19::3","CD011689_pub4_data","19::3",19,"3","Maternal well-being",4,0,0,TRUE,TRUE,"OR_cc","default_or",-0.0553005252161547,-0.196293855352683,0.0856928049203735,-0.00727691673636081,-0.0257048292153284,0.0111509957426068,"CD011689_pub4_data","19::3","19","3","Maternal well-being",4,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|19::4","CD011689_pub4_data","19::4",19,"4","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",-0.129458478949196,-0.249048671859269,-0.00986828603912382,-0.0320694082492033,-0.0616717098228079,-0.00246710667559868,"CD011689_pub4_data","19::4","19","4","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|19::5","CD011689_pub4_data","19::5",19,"5","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",0.214356787153915,-0.0200035024240258,0.448717076731856,0.0138881458780732,-0.00128145048034927,0.0290577422364957,"CD011689_pub4_data","19::5","19","5","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|19::6","CD011689_pub4_data","19::6",19,"6","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",0.0575662082435571,-0.111029097234609,0.226161513721724,0.00717047894901757,-0.0138313844049551,0.0281723423029903,"CD011689_pub4_data","19::6","19","6","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|19::7","CD011689_pub4_data","19::7",19,"7","Maternal well-being",3,0,3,TRUE,TRUE,"RD","sparse_events",1.12072791013178,-0.72810150198752,2.96955732225109,0.00139664804469274,-0.000182674922443215,0.00297597101182869,"CD011689_pub4_data","19::7","19","7","Maternal well-being",3,0,3,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|19::8","CD011689_pub4_data","19::8",19,"8","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",-0.19276878929889,-0.331660708632356,-0.053876869965423,-0.0354549901030959,-0.0609742531888034,-0.00993572701738843,"CD011689_pub4_data","19::8","19","8","Maternal well-being",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|2::1","CD011689_pub4_data","2::1",2,"1","PPH >= 1000 mL",188,28,65,TRUE,TRUE,"RD","double_zero",-0.0944765544866689,-0.177328715595582,-0.0116243933777559,-0.00143566544940996,-0.00348350011935954,0.000612169220539616,"CD011689_pub4_data","2::1","2","1","PPH >= 1000 mL",188,28,65,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|2::2","CD011689_pub4_data","2::2",2,"2","PPH >= 1000 mL",26,4,7,TRUE,TRUE,"RD","double_zero",-0.424664187131663,-0.631419343808378,-0.217909030454947,-0.0151261263025312,-0.0262891372987647,-0.00396311530629774,"CD011689_pub4_data","2::2","2","2","PPH >= 1000 mL",26,4,7,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|2::3","CD011689_pub4_data","2::3",2,"3","PPH >= 1000 mL",2,0,0,TRUE,TRUE,"OR_cc","default_or",0.0641716213809005,-0.720863674985745,0.849206917747546,0.00883645318063098,-0.0144906783241681,0.03216358468543,"CD011689_pub4_data","2::3","2","3","PPH >= 1000 mL",2,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|2::overall","CD011689_pub4_data","2::overall",2,"overall","PPH >= 1000 mL",107,16,36,TRUE,TRUE,"RD","double_zero",-0.134392879520958,-0.251139107740132,-0.0176466513017843,-0.00211438765543855,-0.00505353966833104,0.000824764357453939,"CD011689_pub4_data","2::overall","2","overall","PPH >= 1000 mL",107,16,36,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|20::1","CD011689_pub4_data","20::1",20,"1","Maternal satisfaction",11,3,3,TRUE,TRUE,"RD","double_zero",0.270598890760849,0.0217303441542468,0.519467437367451,0.0114031670406441,0.00613139618579408,0.0166749378954941,"CD011689_pub4_data","20::1","20","1","Maternal satisfaction",11,3,3,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|20::2","CD011689_pub4_data","20::2",20,"2","Maternal satisfaction",9,0,0,TRUE,TRUE,"OR_cc","default_or",-0.473658464304739,-0.640595628080776,-0.306721300528702,-0.0280549157612779,-0.0366800756247208,-0.0194297558978349,"CD011689_pub4_data","20::2","20","2","Maternal satisfaction",9,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|20::3","CD011689_pub4_data","20::3",20,"3","Maternal satisfaction",6,0,0,TRUE,TRUE,"OR_cc","default_or",0.0472545029630492,-0.0673247310093537,0.161833736935452,0.00776835593246569,0.00292458720508003,0.0126121246598514,"CD011689_pub4_data","20::3","20","3","Maternal satisfaction",6,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|20::4","CD011689_pub4_data","20::4",20,"4","Maternal satisfaction",3,0,0,TRUE,TRUE,"OR_cc","default_or",2.27245341588846,0.756477535097676,3.78842929667924,0.0068380682867746,0.00231882981926242,0.0113573067542868,"CD011689_pub4_data","20::4","20","4","Maternal satisfaction",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD011689_pub4_data|3::1","CD011689_pub4_data","3::1",3,"1","Blood transfusion",183,38,91,TRUE,TRUE,"RD","double_zero",-0.186663419863921,-0.311249787995577,-0.0620770517322655,-0.00177277381170083,-0.0031214311876615,-0.000424116435740167,"CD011689_pub4_data","3::1","3","1","Blood transfusion",183,38,91,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|3::2","CD011689_pub4_data","3::2",3,"2","Blood transfusion",21,4,12,TRUE,TRUE,"RD","double_zero",-0.807255357894704,-1.25067981381205,-0.363830901977362,-0.0058022137330312,-0.0108251648893296,-0.000779262576732789,"CD011689_pub4_data","3::2","3","2","Blood transfusion",21,4,12,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|3::3","CD011689_pub4_data","3::3",3,"3","Blood transfusion",2,0,1,TRUE,TRUE,"RD","sparse_events",-0.519860296091287,-2.5131735860443,1.47345299386172,-0.0367475651940892,-0.139753839982416,0.0662587095942377,"CD011689_pub4_data","3::3","3","3","Blood transfusion",2,0,1,TRUE,TRUE,"RD","sparse_events",FALSE
"CD011689_pub4_data|3::overall","CD011689_pub4_data","3::overall",3,"overall","Blood transfusion",103,21,52,TRUE,TRUE,"RD","double_zero",-0.236924166852431,-0.411661028766889,-0.0621873049379734,-0.00197128144090656,-0.00374291855653099,-0.000199644325282132,"CD011689_pub4_data","3::overall","3","overall","Blood transfusion",103,21,52,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|4::1","CD011689_pub4_data","4::1",4,"1","Severe maternal morbidity: intensive care admissions",21,9,15,TRUE,TRUE,"RD","double_zero",0.0753431322464351,-0.221426666523505,0.372112931016375,-4.20306436913345e-05,-0.000407596757491827,0.000323535470109158,"CD011689_pub4_data","4::1","4","1","Severe maternal morbidity: intensive care admissions",21,9,15,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|4::2","CD011689_pub4_data","4::2",4,"2","Severe maternal morbidity: intensive care admissions",3,1,3,TRUE,TRUE,"RD","double_zero",0.249523081910268,-1.29049247685663,1.78953864067717,0.000935184431457977,-0.0034478555524626,0.00531822441537856,"CD011689_pub4_data","4::2","4","2","Severe maternal morbidity: intensive care admissions",3,1,3,TRUE,TRUE,"RD","double_zero",FALSE
"CD011689_pub4_data|4::overall","CD011689_pub4_data","4::overall",4,"overall","Severe maternal morbidity: intensive care admissions",12,5,9,TRUE,TRUE,"RD","double_zero",0.0815797891268111,-0.330533815541149,0.493693393794771,-3.52797617222894e-05,-0.000550479470381483,0.000479919946936904,"CD011689_pub4_data","4::overall","4","overall","Severe maternal morbidity: intensive care admissions",12,5,9,TRUE,TRUE,"RD","double_zero",FALSE
