"review_id","analysis_number","analysis_name","doi","k","effect_type","theta","sigma","tau","R","tau_estimator","R_status"
"CD013111_pub2","2","Metformin plus progestin compared to progestin. Complete pathological response rate (12-16 weeks). RCTs","10.1002/14651858.CD013111.pub2",3,"logRR",0.599345726048056,0.205597703154491,6.96559646623231e-06,0.842972553313059,"REML_golden_v1","ok"
"CD013111_pub2","3","Metformin plus progestin compared to progestin.  Pregnancy rate. RCTs","10.1002/14651858.CD013111.pub2",3,"logRR",-0.543565223453269,0.616902884334521,0.804618604706458,0.596612848734574,"REML_golden_v1","ok"
"CD013111_pub2","4","Metformin plus progestin compared to progestin. Surgery for persistent/progressive disease (hysterectomy). RCTs","10.1002/14651858.CD013111.pub2",4,"logRR",0.193442570992443,0.178775564914384,6.28494052504615e-06,0.303571874777594,"REML_golden_v1","ok"
"CD013111_pub2","5","Metformin plus progestin compared to progestin. Severe adverse events grade 3-4.","10.1002/14651858.CD013111.pub2",2,"logRR",-0.164790841524988,0.624553401713256,0.56770062822893,0.931564627484944,"REML_golden_v1","ok"
"CD013158_pub2","1","Mortality prior to hospital discharge","10.1002/14651858.CD013158.pub2",3,"logRR",0.124636438151436,0.607211566478827,0.742214085837826,0.318535593747304,"REML_golden_v1","ok"
"CD013158_pub2","2","Bronchopulmonary dysplasia","10.1002/14651858.CD013158.pub2",3,"logRR",-0.108936782337102,0.197061595846444,5.85831375112503e-06,0.907071296653628,"REML_golden_v1","ok"
"CD013158_pub2","3","Surfactant utilization (number of infants receiving surfactant)","10.1002/14651858.CD013158.pub2",3,"logRR",-0.103148720872567,0.128262243460181,0.170486652823639,0.690337401304257,"REML_golden_v1","ok"
"CD013158_pub2","4","Any pneumothorax","10.1002/14651858.CD013158.pub2",2,"logRR",-0.625694924791822,0.660501032663841,6.79440633247945e-06,0.99999999999572,"REML_golden_v1","ok"
"CD013158_pub2","5","Retinopathy of prematurity (all grades)","10.1002/14651858.CD013158.pub2",2,"logRR",-0.21900006157347,0.296603884862614,5.7335067002604e-06,0.999999999988788,"REML_golden_v1","ok"
"CD013166_pub3","1","Erectile function ","10.1002/14651858.CD013166.pub3",4,"GIV",0,0.612757582178118,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013166_pub3","2","Discontinuation from treatment","10.1002/14651858.CD013166.pub3",3,"GIV",0,0.841461090923571,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013166_pub3","3","Treatment-related adverse events","10.1002/14651858.CD013166.pub3",20,"logRR",0.232890959769156,0.35903871226181,5.57102498743551e-06,0.34870819442174,"REML_golden_v1","ok"
"CD013166_pub3","4","Penile rigidity","10.1002/14651858.CD013166.pub3",4,"logRR",0.0016212452885727,0.992055590468573,6.86145482857872e-06,0.490052597153384,"REML_golden_v1","ok"
"CD013197_pub2","1","All-cause mortality short-term","10.1002/14651858.CD013197.pub2",14,"logRR",0.319861966935672,0.411024452358145,5.61067506257132e-06,0.881129197147202,"REML_golden_v1","ok"
"CD013197_pub2","2","Health-related quality of life short-term","10.1002/14651858.CD013197.pub2",2,"logRR",0.524590690406376,0.665291209081182,5.68615654370479e-06,0.999999999993358,"REML_golden_v1","ok"
"CD013197_pub2","3","Health-related quality of life medium-term","10.1002/14651858.CD013197.pub2",3,"MD",0.00554107004006312,0.177948177763652,6.26205515009941e-06,0.429464607479817,"REML_golden_v1","ok"
"CD013197_pub2","4","Serious adverse events (SAEs) start of surgery until eight hours after surgery","10.1002/14651858.CD013197.pub2",21,"logRR",0.00812047800108578,0.213994319803116,6.09450986496586e-06,0.43062349158644,"REML_golden_v1","ok"
"CD013197_pub2","5","Serious adverse events (SAEs) short-term","10.1002/14651858.CD013197.pub2",16,"logRR",-0.0819954162304102,0.218840337556689,6.71207688037987e-06,0.41006254145043,"REML_golden_v1","ok"
"CD013197_pub2","6","Non-serious adverse events (nSAEs) start of surgery until eight hours after surgery","10.1002/14651858.CD013197.pub2",11,"logRR",-0.27868878666963,0.293643037894408,0.40236933106115,0.732146618385982,"REML_golden_v1","ok"
"CD013197_pub2","7","Non-serious adverse events (nSAEs) short-term","10.1002/14651858.CD013197.pub2",11,"logRR",-0.0672569041858546,0.152950111369095,6.43071872219262e-06,0.354872067883674,"REML_golden_v1","ok"
"CD013197_pub2","8","Readmissions within three months after surgery","10.1002/14651858.CD013197.pub2",6,"logRR",-0.35186798496646,0.56276650629498,5.97444854255789e-06,0.686706469005018,"REML_golden_v1","ok"
"CD013197_pub2","9","Postoperative pain one hour after surgery or at postanaesthesia care unit (PACU)","10.1002/14651858.CD013197.pub2",22,"MD",-0.312758413794477,0.131303390892427,0.447219188466247,0.647143475428548,"REML_golden_v1","ok"
"CD013197_pub2","10","Postoperative pain 24 hours after surgery","10.1002/14651858.CD013197.pub2",16,"MD",-0.593782573738131,0.245186518170055,0.889838073720731,0.748074072723833,"REML_golden_v1","ok"
"CD013197_pub2","12","Measures of early postoperative recovery: length of hospital stay","10.1002/14651858.CD013197.pub2",19,"MD",-0.273012281897799,0.194631646851817,0.60388723598694,0.697739285041397,"REML_golden_v1","ok"
"CD013197_pub2","13","Operating time","10.1002/14651858.CD013197.pub2",34,"MD",-0.509901249608182,1.51245559152244,5.17350184234691,0.425820939569764,"REML_golden_v1","ok"
"CD013197_pub2","14","Postoperative pain one hour after surgery or at PACU: subgroup BMI","10.1002/14651858.CD013197.pub2",21,"MD",-0.306393433576995,0.134871557428947,0.455583680815823,0.643937910024133,"REML_golden_v1","ok"
"CD013197_pub2","15","Postoperative pain 24 hours after surgery: subgroup BMI","10.1002/14651858.CD013197.pub2",16,"MD",-0.593782573738131,0.245186518170055,0.889838073720731,0.748074072723833,"REML_golden_v1","ok"
"CD013197_pub2","16","Postoperative pain one hour after surgery or at PACU: subgroup intra-abdominal pressure","10.1002/14651858.CD013197.pub2",22,"MD",-0.312758413794477,0.131303390892427,0.447219188466247,0.647143475428548,"REML_golden_v1","ok"
"CD013197_pub2","17","Postoperative pain 24 hours after surgery: subgroup intra-abdominal pressure","10.1002/14651858.CD013197.pub2",16,"MD",-0.593782573738131,0.245186518170055,0.889838073720731,0.748074072723833,"REML_golden_v1","ok"
"CD013197_pub2","18","Serious adverse events (sensitivity analysis)","10.1002/14651858.CD013197.pub2",25,"logRR",0.380639272013445,0.202372290312167,0.362468907618577,0.785846932808099,"REML_golden_v1","ok"
"CD013197_pub2","19","Non-serious adverse events (sensitivity analysis)","10.1002/14651858.CD013197.pub2",17,"logRR",-0.180478836496884,0.259349431542032,0.708965578767456,0.352054411265215,"REML_golden_v1","ok"
"CD013232_pub2","1","Irritability","10.1002/14651858.CD013232.pub2",2,"GIV",0,0.18109239283005,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013232_pub2","2","Relapse","10.1002/14651858.CD013232.pub2",22,"logRR",-0.275197410692701,0.260807974802071,0.599497788968685,0.297483034074453,"REML_golden_v1","ok"
"CD013232_pub2","3","Improvement","10.1002/14651858.CD013232.pub2",4,"GIV",0,0.325733903014147,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013232_pub2","4","Aggression","10.1002/14651858.CD013232.pub2",35,"logRR",-0.00799203296603685,0.127450134157909,0.308361656508554,0.40600230540559,"REML_golden_v1","ok"
"CD013232_pub2","5","Self-injury","10.1002/14651858.CD013232.pub2",54,"logRR",0.33102504802638,0.116324483462244,5.72475963612629e-06,0.882563541033023,"REML_golden_v1","ok"
"CD013232_pub2","6","Adverse effects: cardiovascular","10.1002/14651858.CD013232.pub2",27,"logRR",0.278559492052147,0.167269214381884,0.276403671249285,0.732077743059451,"REML_golden_v1","ok"
"CD013232_pub2","7","Adverse effects: gastrointestinal","10.1002/14651858.CD013232.pub2",54,"logRR",0.0913571520170895,0.077724167941007,5.73060204483213e-06,0.752748208709742,"REML_golden_v1","ok"
"CD013232_pub2","8","Adverse effects: immune system","10.1002/14651858.CD013232.pub2",55,"logRR",0.0589389573163882,0.105142959682279,5.68537837669157e-06,0.82055286505351,"REML_golden_v1","ok"
"CD013232_pub2","9","Adverse effects: metabolic (dichotomous)","10.1002/14651858.CD013232.pub2",52,"logRR",0.196448974023785,0.105428596838914,0.267802997772158,0.642599837813495,"REML_golden_v1","ok"
"CD013232_pub2","10","Adverse effects: metabolic (continuous)","10.1002/14651858.CD013232.pub2",26,"logRR",0.0487976982199066,0.130619385339711,0.175440778856963,0.351366699762819,"REML_golden_v1","ok"
"CD013232_pub2","11","Adverse effects: musculoskeletal","10.1002/14651858.CD013232.pub2",40,"logRR",0.18867711118275,0.152363692974805,0.226555284490585,0.811571942258301,"REML_golden_v1","ok"
"CD013232_pub2","12","Adverse effects: neurological","10.1002/14651858.CD013232.pub2",25,"logRR",0.04251703265211,0.168370037435566,6.92336107004241e-06,0.85426895568068,"REML_golden_v1","ok"
"CD013232_pub2","13","Adverse effects: psychological","10.1002/14651858.CD013232.pub2",26,"logRR",0.019341138443052,0.0840998283703017,0.0992001542646582,0.352294170878516,"REML_golden_v1","ok"
"CD013232_pub2","14","Adverse effects: respiratory","10.1002/14651858.CD013232.pub2",56,"logRR",0.0803851104031763,0.0851300936408217,6.50565085452442e-06,0.843855265703922,"REML_golden_v1","ok"
"CD013232_pub2","15","Adverse effects: skin","10.1002/14651858.CD013232.pub2",46,"logRR",-0.117178862148071,0.272792330961364,6.66841172553277e-06,0.894962516289055,"REML_golden_v1","ok"
"CD013232_pub2","16","Adverse effects: urinary","10.1002/14651858.CD013232.pub2",57,"logRR",0.0885124487246381,0.105931705196154,6.61295663043367e-06,0.863475660355168,"REML_golden_v1","ok"
"CD013232_pub2","17","Quality of life","10.1002/14651858.CD013232.pub2",15,"logRR",-0.0712090985932981,0.508143955873346,5.85374255172719e-06,0.460680232231143,"REML_golden_v1","ok"
"CD013232_pub2","18","Tolerability/acceptability: loss to follow-up","10.1002/14651858.CD013232.pub2",18,"logRR",-0.657282158019689,0.177099810684815,0.321916927458112,0.677195003719608,"REML_golden_v1","ok"
"CD013232_pub2","19","Subgroup analysis: age - irritability","10.1002/14651858.CD013232.pub2",11,"logRR",-0.145508472878082,0.596316922525189,5.61303886874117e-06,0.917305351063671,"REML_golden_v1","ok"
"CD013232_pub2","21","Subgroup analysis: cognitive ability - irritability","10.1002/14651858.CD013232.pub2",10,"logRR",-0.146769812891957,0.626930987486435,5.91638950848011e-06,0.912685513036195,"REML_golden_v1","ok"
"CD013255_pub2","1","Sinus rhythm until hospital discharge or end of study follow-up (paroxysmal AF)","10.1002/14651858.CD013255.pub2",17,"GIV",0,0.172087217519201,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013255_pub2","2","Acute procedural success (paroxysmal AF)","10.1002/14651858.CD013255.pub2",19,"GIV",0,0.149107946758416,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013255_pub2","3","Acute procedural success (paroxysmal AF)","10.1002/14651858.CD013255.pub2",7,"GIV",0,0.204475820227441,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013255_pub2","4","30-day cardiovascular mortality","10.1002/14651858.CD013255.pub2",12,"logRR",-0.111773110844972,0.518016086651035,6.45201459517247e-06,0.421675068995997,"REML_golden_v1","ok"
"CD013255_pub2","5","Stroke or systemic embolism at 30 days","10.1002/14651858.CD013255.pub2",3,"GIV",0,0.81196398547708,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013255_pub2","6","Acute procedural success (paroxysmal AF)","10.1002/14651858.CD013255.pub2",6,"GIV",0,0.258903587046438,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013278_pub3","1","All-cause mortality during hospital stay","10.1002/14651858.CD013278.pub3",2,"GIV",0,0.0227306329684566,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013278_pub3","2","Surgical PDA ligation or transcatheter occlusion","10.1002/14651858.CD013278.pub3",14,"logRR",-0.347849272265447,0.25977550393364,0.531354351208823,0.696484296729508,"REML_golden_v1","ok"
"CD013278_pub3","3","Receipt of any pharmacotherapy for a hs-PDA","10.1002/14651858.CD013278.pub3",10,"logRR",1.04307452306187,0.239653694455096,0.684293042359332,0.596491403699559,"REML_golden_v1","ok"
"CD013278_pub3","4","Receipt of rescue medical treatment for a hs-PDA","10.1002/14651858.CD013278.pub3",7,"logRR",0.449568727686686,0.68283263600346,1.4660962543182,0.281354751826165,"REML_golden_v1","ok"
"CD013278_pub3","5","Chronic lung disease (CLD)","10.1002/14651858.CD013278.pub3",8,"logRR",-0.516756821669474,0.21243671321556,0.429736593637881,0.689374987611545,"REML_golden_v1","ok"
"CD013278_pub3","6","Duration of ventilator support (days)","10.1002/14651858.CD013278.pub3",3,"GIV",0,0.0664639766420994,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013278_pub3","7","Duration of need for supplementary oxygen (days)","10.1002/14651858.CD013278.pub3",10,"logRR",0.011720636323503,0.626736908198335,6.61113705304167e-06,0.993037694267297,"REML_golden_v1","ok"
"CD013278_pub3","8","Postnatal corticosteroid use for CLD any time during hospital stay","10.1002/14651858.CD013278.pub3",8,"logRR",0.0827083906403318,0.455608467133254,5.82156788365603e-06,0.92456814955456,"REML_golden_v1","ok"
"CD013278_pub3","9","Pneumothorax","10.1002/14651858.CD013278.pub3",7,"logRR",0.146474733050664,0.0918694247731698,6.45075995032743e-06,0.630282692805567,"REML_golden_v1","ok"
"CD013278_pub3","10","Intraventricular hemorrhage (IVH; grades I to IV)","10.1002/14651858.CD013278.pub3",6,"logRR",0.0249212483055828,0.422457554944479,6.75844768706226e-06,0.390969633683441,"REML_golden_v1","ok"
"CD013278_pub3","11","Severe IVH (grades III and IV)","10.1002/14651858.CD013278.pub3",12,"logRR",-0.192014885459421,0.215316381908106,0.365371946352488,0.772919154040409,"REML_golden_v1","ok"
"CD013278_pub3","12","Periventricular leukomalacia (PVL; any grade)","10.1002/14651858.CD013278.pub3",5,"logRR",-0.024175191088405,0.233924897257291,6.35897759380316e-06,0.405318512431768,"REML_golden_v1","ok"
"CD013278_pub3","13","Necrotizing enterocolitis (NEC; stage 2 or greater)","10.1002/14651858.CD013278.pub3",12,"logRR",0.0121236087246811,0.0694857454354862,7.05007893476233e-06,0.408793395205934,"REML_golden_v1","ok"
"CD013278_pub3","14","Spontaneous intestinal perforation","10.1002/14651858.CD013278.pub3",12,"logRR",0.182240682726787,0.142262791222299,7.06164246442168e-06,0.790779537950164,"REML_golden_v1","ok"
"CD013278_pub3","15","Time to full enteral feeds (postnatal age at time of achieving full enteral feeds)","10.1002/14651858.CD013278.pub3",7,"GIV",0,0.110722522495053,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013278_pub3","16","Time to regain birth weight (days)","10.1002/14651858.CD013278.pub3",11,"logRR",-0.00418854738430714,0.138402592973735,5.58575321857758e-06,0.42591094604435,"REML_golden_v1","ok"
"CD013278_pub3","17","Severe retinopathy of prematurity (ROP)","10.1002/14651858.CD013278.pub3",8,"logRR",0.0919037333494227,0.252605644929359,6.8193089123287e-06,0.75934740552739,"REML_golden_v1","ok"
"CD013278_pub3","18","Definite sepsis","10.1002/14651858.CD013278.pub3",12,"logRR",0.0797886719256523,0.136248514335336,5.65048074630766e-06,0.718860310509502,"REML_golden_v1","ok"
"CD013278_pub3","19","Oliguria","10.1002/14651858.CD013278.pub3",6,"logRR",1.41405429715625,0.488881043169399,5.971996624151e-06,0.738529760007326,"REML_golden_v1","ok"
"CD013278_pub3","20","Severe ROP","10.1002/14651858.CD013278.pub3",9,"logRR",-0.0753832644916833,0.124994823580963,6.8325525606744e-06,0.836822396969725,"REML_golden_v1","ok"
"CD013278_pub3","21","Definite sepsis","10.1002/14651858.CD013278.pub3",9,"logRR",-0.0277980456265625,0.0625561016194171,5.82215775290034e-06,0.722271500866594,"REML_golden_v1","ok"
"CD013278_pub3","22","Oliguria","10.1002/14651858.CD013278.pub3",2,"logRR",0.523223330978333,0.753878509581703,0.799439807769777,0.843461880243444,"REML_golden_v1","ok"
"CD013278_pub3","23","Duration of hospitalization","10.1002/14651858.CD013278.pub3",7,"logRR",0.00583901244829891,0.751768729037945,6.54704993908181e-06,0.497279075946423,"REML_golden_v1","ok"
"CD013278_pub3","24","Moderate/severe neurodevelopmental impairment at 18 to 24 months","10.1002/14651858.CD013278.pub3",2,"logRR",-0.00411455544563738,0.206275130594015,0.226940925384356,0.893500484943432,"REML_golden_v1","ok"
"CD013284_pub2","1","Rate of moderate or severe exacerbations","10.1002/14651858.CD013284.pub2",6,"GIV",-0.0122929367321654,0.0645004697648432,6.99896132746261e-06,0.770792876350383,"REML_golden_v1","ok"
"CD013284_pub2","2","Rate of moderate or severe exacerbations (stratified by baseline 25(OH)D)","10.1002/14651858.CD013284.pub2",5,"GIV",-0.0241158103652846,0.0975938497477785,5.75402928122721e-06,0.801330755150163,"REML_golden_v1","ok"
"CD013284_pub2","3","Rate of moderate or severe exacerbations (stratified by baseline FEV1, % predicted)","10.1002/14651858.CD013284.pub2",5,"GIV",0.00274893864414509,0.0895281317760994,5.77569662054043e-06,0.417096130889573,"REML_golden_v1","ok"
"CD013284_pub2","4","Rate of moderate or severe exacerbations (stratified by baseline corticosteroid use)","10.1002/14651858.CD013284.pub2",5,"GIV",-0.0324649132560265,0.147665044059972,5.77058799358732e-06,0.964814664431056,"REML_golden_v1","ok"
"CD013284_pub2","5","Proportion of participants experiencing one or more exacerbations (moderate or severe)","10.1002/14651858.CD013284.pub2",5,"GIV",-0.0589830872927645,0.140277260146757,6.80300648330658e-06,0.754941884197823,"REML_golden_v1","ok"
"CD013284_pub2","6","Time to first exacerbation","10.1002/14651858.CD013284.pub2",4,"GIV",-0.0127271226326667,0.102871007156032,6.17943558210256e-06,0.742333419073126,"REML_golden_v1","ok"
"CD013284_pub2","7","Rate of severe exacerbation, requiring ED attendance or hospitalisation","10.1002/14651858.CD013284.pub2",4,"GIV",0.146275019008655,0.200206916544395,6.74787964960667e-06,0.337643540746211,"REML_golden_v1","ok"
