"review_id","dataset","analysis_key","analysis_name","analysis_group","analysis_number","subgroup","effect_class","outcome_type","k","yi","se","tau2","mean_year","mean_ctrl_risk","mean_total_n"
"CD011762","CD011762_pub2_data","6|11|Volume of blood loss|Total hip replacement surgery only","Volume of blood loss",6,11,"Total hip replacement surgery only","or","binary",6,-0.673585804747966,0.820524295749511,0,2011.16666666667,0,390.333333333333
"CD011762","CD011762_pub2_data","6|11|Volume of blood loss|Total knee replacement surgery only","Volume of blood loss",6,11,"Total knee replacement surgery only","reported","reported",5,0,2.84206192759097,0,2011.6,0,797.2
"CD011762","CD011762_pub2_data","6|2|Major VTE|Total hip or knee replacement surgery","Major VTE",6,2,"Total hip or knee replacement surgery","or","binary",2,0.214380030528332,0.520871224438015,0,2014,0.0334935897435897,237
"CD011762","CD011762_pub2_data","6|2|Major VTE|Total knee replacement surgery only","Major VTE",6,2,"Total knee replacement surgery only","reported","reported",8,0,0.174422976916189,0,2010.5,0.027830533702076,1022.125
"CD011762","CD011762_pub2_data","6|3|Symptomatic VTE|Total hip or knee replacement surgery","Symptomatic VTE",6,3,"Total hip or knee replacement surgery","or","binary",2,-0.0140877844683542,0.655356219417125,0,2018.5,0.0216948621553885,182
"CD011762","CD011762_pub2_data","6|3|Symptomatic VTE|Total hip replacement surgery only","Symptomatic VTE",6,3,"Total hip replacement surgery only","reported","reported",10,0,0.246245435762496,0,2009.9,0.0146179912700692,1502.4
"CD011762","CD011762_pub2_data","6|3|Symptomatic VTE|Total knee replacement surgery only","Symptomatic VTE",6,3,"Total knee replacement surgery only","or","binary",12,-0.277479473414148,0.187302887607221,0.0591619690561049,2011.08333333333,0.0163191603339809,1197.08333333333
"CD011762","CD011762_pub2_data","6|4|Major bleeding|Total hip or knee replacement surgery","Major bleeding",6,4,"Total hip or knee replacement surgery","reported","reported",3,0,0.165048108326339,0,2014.33333333333,0.231481481481481,241
"CD011762","CD011762_pub2_data","6|4|Major bleeding|Total hip replacement surgery only","Major bleeding",6,4,"Total hip replacement surgery only","reported","reported",12,0,0.1862952381295,0,2010.58333333333,0.011588007761275,1599.91666666667
"CD011762","CD011762_pub2_data","6|4|Major bleeding|Total knee replacement surgery only","Major bleeding",6,4,"Total knee replacement surgery only","reported","reported",11,0,0.194112928039275,0,2010.90909090909,0.0112148743127745,1532.54545454545
"CD011762","CD011762_pub2_data","6|5|Major bleeding: rivaroxaban versus LMWH|Total hip replacement surgery only","Major bleeding: rivaroxaban versus LMWH",6,5,"Total hip replacement surgery only","reported","reported",6,0,0.318337102433782,0,2009.16666666667,0.014328790938659,1537.33333333333
"CD011762","CD011762_pub2_data","6|5|Major bleeding: rivaroxaban versus LMWH|Total knee replacement surgery only","Major bleeding: rivaroxaban versus LMWH",6,5,"Total knee replacement surgery only","reported","reported",4,0,0.346560656044729,0,2010.75,0.0177925871453049,1549.75
"CD011762","CD011762_pub2_data","6|6|Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH|Total hip or knee replacement surgery","Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH",6,6,"Total hip or knee replacement surgery","reported","reported",2,0,0.165908290719969,0,2014,0.338888888888889,301.5
"CD011762","CD011762_pub2_data","6|6|Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH|Total hip replacement surgery only","Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH",6,6,"Total hip replacement surgery only","reported","reported",6,0,0.229744778251836,0,2012,0.00884722458389101,1662.5
"CD011762","CD011762_pub2_data","6|6|Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH|Total knee replacement surgery only","Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH",6,6,"Total knee replacement surgery only","reported","reported",7,0,0.23431800645507,0,2011,0.00745618126561431,1522.71428571429
"CD011762","CD011762_pub2_data","6|7|Serious non-hepatic adverse events|Total hip replacement surgery only","Serious non-hepatic adverse events",6,7,"Total hip replacement surgery only","or","binary",7,-0.167529028296199,0.126237093432653,0.0405211026369046,2011.28571428571,0.0491352152450496,2061.28571428571
"CD011762","CD011762_pub2_data","6|7|Serious non-hepatic adverse events|Total knee replacement surgery only","Serious non-hepatic adverse events",6,7,"Total knee replacement surgery only","or","binary",7,-0.118031097505266,0.0745155642142392,0,2010.28571428571,0.0663170355036292,1675.57142857143
"CD011762","CD011762_pub2_data","6|8|Fatal VTE|Total hip replacement surgery only","Fatal VTE",6,8,"Total hip replacement surgery only","or","binary",4,0.07600267402409,0.689925151108265,0,2008.25,0.000735836124032611,2689.75
"CD011762","CD011762_pub2_data","6|8|Fatal VTE|Total knee replacement surgery only","Fatal VTE",6,8,"Total knee replacement surgery only","or","binary",5,0.516685178140709,0.716046245144492,0,2009,0,1484.4
"CD011762","CD011762_pub2_data","6|9|Asymptomatic distal DVT|Total hip replacement surgery only","Asymptomatic distal DVT",6,9,"Total hip replacement surgery only","or","binary",4,-0.683882537318863,0.33596242124439,5.69491414320079e-06,2014,0.0559466340291868,295.75
"CD011762","CD011762_pub2_data","6|9|Asymptomatic distal DVT|Total knee replacement surgery only","Asymptomatic distal DVT",6,9,"Total knee replacement surgery only","or","binary",7,-0.466479252720873,0.196591032039342,0.0815417755208436,2014,0.118807108736037,478
"CD011762","CD011762_pub2_data","7|1|All-cause mortality|Apixaban dose (2.5 to 20 mg/day)","All-cause mortality",7,1,"Apixaban dose (2.5 to 20 mg/day)","reported","reported",5,0,0.442157553565941,0,2011.4,0.00519755385142828,2500.4
"CD011762","CD011762_pub2_data","7|1|All-cause mortality|Rivaroxaban dose (5 to 30 mg/day)","All-cause mortality",7,1,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",7,0,0.341185194847084,0,2007.28571428571,0.00322655297277504,1521.85714285714
"CD011762","CD011762_pub2_data","7|2|Major VTE|Apixaban dose (2.5 to 20 mg/day)","Major VTE",7,2,"Apixaban dose (2.5 to 20 mg/day)","reported","reported",5,0,0.215576232846811,0,2013.6,0.0278505672196092,1558
"CD011762","CD011762_pub2_data","7|2|Major VTE|Darexaban low dose (≤ 40 mg/day)","Major VTE",7,2,"Darexaban low dose (≤ 40 mg/day)","reported","reported",5,0,0.336973228123517,0,2011.6,0.0115029663810152,381.6
"CD011762","CD011762_pub2_data","7|2|Major VTE|Rivaroxaban dose (5 to 30 mg/day)","Major VTE",7,2,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",11,0,0.165103636290882,0,2009,0.0510113862027043,1044.18181818182
"CD011762","CD011762_pub2_data","7|3|Symptomatic VTE|Apixaban dose (2.5 to 20 mg/day)","Symptomatic VTE",7,3,"Apixaban dose (2.5 to 20 mg/day)","reported","reported",5,0,0.255109828800825,0,2014,0.0100839646180092,2382.8
"CD011762","CD011762_pub2_data","7|3|Symptomatic VTE|Darexaban low dose (≤ 40 mg/day)","Symptomatic VTE",7,3,"Darexaban low dose (≤ 40 mg/day)","reported","reported",3,0,0.822236323141184,0,2010.33333333333,0.0104166666666667,246.666666666667
"CD011762","CD011762_pub2_data","7|3|Symptomatic VTE|Rivaroxaban dose (5 to 30 mg/day)","Symptomatic VTE",7,3,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",12,0,0.173315127902272,0,2010.08333333333,0.0198868883095247,1222.25
"CD011762","CD011762_pub2_data","7|4|Major bleeding|Apixaban dose (2.5 to 20 mg/day)","Major bleeding",7,4,"Apixaban dose (2.5 to 20 mg/day)","reported","reported",5,0,0.130144362028193,0,2011.4,0.139314770556253,2537.4
"CD011762","CD011762_pub2_data","7|4|Major bleeding|Darexaban low dose (≤ 40 mg/day)","Major bleeding",7,4,"Darexaban low dose (≤ 40 mg/day)","reported","reported",2,0,0.474634545230583,0,2011.5,0.0131901652411171,895.5
"CD011762","CD011762_pub2_data","7|4|Major bleeding|Edoxaban dose (30 to 60 mg/day)","Major bleeding",7,4,"Edoxaban dose (30 to 60 mg/day)","reported","reported",4,0,0.566658235234458,0,2013.25,0.00569972108254243,501.5
"CD011762","CD011762_pub2_data","7|4|Major bleeding|Rivaroxaban dose (5 to 30 mg/day)","Major bleeding",7,4,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",12,0,0.235447277440061,0,2011.16666666667,0.0144841467399867,1259
"CD011762","CD011762_pub2_data","7|5|Serious non-hepatic adverse events|Darexaban low dose (≤ 40 mg/day)","Serious non-hepatic adverse events",7,5,"Darexaban low dose (≤ 40 mg/day)","or","binary",2,-0.728511449287813,0.653217436242359,0,2014,0.0256742179072276,227
"CD011762","CD011762_pub2_data","7|5|Serious non-hepatic adverse events|Edoxaban dose (30 to 60 mg/day)","Serious non-hepatic adverse events",7,5,"Edoxaban dose (30 to 60 mg/day)","reported","reported",2,0,0.590594123324266,0,2012,0.0144680566693397,349.5
"CD011762","CD011762_pub2_data","7|5|Serious non-hepatic adverse events|Rivaroxaban dose (5 to 30 mg/day)","Serious non-hepatic adverse events",7,5,"Rivaroxaban dose (5 to 30 mg/day)","or","binary",3,-0.271095672796521,0.0767469501559035,0,2008,0.0922522971580909,3116.33333333333
"CD011762","CD011762_pub2_data","7|6|Fatal VTE|Apixaban dose (2.5 to 20 mg/day)","Fatal VTE",7,6,"Apixaban dose (2.5 to 20 mg/day)","or","binary",3,0.716125604856588,0.926547038489432,0,2009,0,3070.33333333333
"CD011762","CD011762_pub2_data","7|6|Fatal VTE|Rivaroxaban dose (5 to 30 mg/day)","Fatal VTE",7,6,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",2,0,1.12054470754392,0,2006,0,305.5
"CD011762","CD011762_pub2_data","7|7|Asymptomatic distal DVT|Darexaban low dose (≤ 40 mg/day)","Asymptomatic distal DVT",7,7,"Darexaban low dose (≤ 40 mg/day)","or","binary",2,-0.0805361682756332,0.381627554212081,0,2014,0.10594512195122,180
"CD011762","CD011762_pub2_data","7|7|Asymptomatic distal DVT|Edoxaban dose (30 to 60 mg/day)","Asymptomatic distal DVT",7,7,"Edoxaban dose (30 to 60 mg/day)","reported","reported",2,0,0.704580656294287,0,2014,0.0387887887887888,109.5
"CD011762","CD011762_pub2_data","7|7|Asymptomatic distal DVT|Rivaroxaban dose (5 to 30 mg/day)","Asymptomatic distal DVT",7,7,"Rivaroxaban dose (5 to 30 mg/day)","or","binary",4,-0.938862455279885,0.583166281798271,0.595831456232431,2013.5,0.0724345671794862,578.5
"CD011762","CD011762_pub2_data","7|8|Liver enzymes elevation|Darexaban low dose (≤ 40 mg/day)","Liver enzymes elevation",7,8,"Darexaban low dose (≤ 40 mg/day)","or","binary",2,-0.867122752740896,0.542698973495597,0.0344940333208624,2014,0.0564524926366314,225.5
"CD011762","CD011762_pub2_data","7|8|Liver enzymes elevation|Edoxaban dose (30 to 60 mg/day)","Liver enzymes elevation",7,8,"Edoxaban dose (30 to 60 mg/day)","reported","reported",2,0,0.377050624200919,0,2012,0.0720729751403368,349.5
"CD011762","CD011762_pub2_data","7|8|Liver enzymes elevation|Rivaroxaban dose (5 to 30 mg/day)","Liver enzymes elevation",7,8,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",2,0,0.286593614331753,0,2006.5,0.0587406015037594,556
"CD011762","CD011762_pub2_data","7|9|Volume of blood loss|Rivaroxaban dose (5 to 30 mg/day)","Volume of blood loss",7,9,"Rivaroxaban dose (5 to 30 mg/day)","reported","reported",11,0,3.80765576702238,0,2011.90909090909,0,485.636363636364
"CD011762","CD011762_pub2_data","8|1|Major bleeding: rivaroxaban 10 mg/day, apixaban 5 mg/day, and other direct factor Xa drugs at low dose vs LMWH |Apixaban 5 mg/day","Major bleeding: rivaroxaban 10 mg/day, apixaban 5 mg/day, and other direct factor Xa drugs at low dose vs LMWH ",8,1,"Apixaban 5 mg/day","reported","reported",5,0,0.130185858622403,0,2011.4,0.139314770556253,2415
"CD011762","CD011762_pub2_data","8|1|Major bleeding: rivaroxaban 10 mg/day, apixaban 5 mg/day, and other direct factor Xa drugs at low dose vs LMWH |Other direct factor Xa inhibitors at low dose","Major bleeding: rivaroxaban 10 mg/day, apixaban 5 mg/day, and other direct factor Xa drugs at low dose vs LMWH ",8,1,"Other direct factor Xa inhibitors at low dose","reported","reported",9,0,0.307631162685071,0,2011.77777777778,0.00960894903990647,576.444444444444
"CD011762","CD011762_pub2_data","8|1|Major bleeding: rivaroxaban 10 mg/day, apixaban 5 mg/day, and other direct factor Xa drugs at low dose vs LMWH |Rivaroxaban 10 mg/day","Major bleeding: rivaroxaban 10 mg/day, apixaban 5 mg/day, and other direct factor Xa drugs at low dose vs LMWH ",8,1,"Rivaroxaban 10 mg/day","reported","reported",13,0,0.255190706000176,0,2012.07692307692,0.0133699816061415,1086.07692307692
"CD011762","CD011762_pub2_data","9|1|All-cause mortality|","All-cause mortality",9,1,"","reported","reported",11,0,0.326507691211462,0,2009,0.00145358028219167,2214.72727272727
"CD011762","CD011762_pub2_data","9|10|Asymptomatic distal DVT|","Asymptomatic distal DVT",9,10,"","or","binary",11,-0.459124513002012,0.160358145204445,0.054008771615328,2014.09090909091,0.0907394283331396,408.727272727273
"CD011762","CD011762_pub2_data","9|11|Fatal bleeding|","Fatal bleeding",9,11,"","or","binary",2,1.09661909394122,1.15494091505544,0,2008.5,0,3733.5
"CD011762","CD011762_pub2_data","9|12|Liver enzymes elevation|","Liver enzymes elevation",9,12,"","or","binary",20,-0.590141547871922,0.134091433458191,0.179068190782895,2010.15,0.0554490824189708,1535.35
"CD011762","CD011762_pub2_data","9|13|Minor adverse events|","Minor adverse events",9,13,"","or","binary",4,-0.293463518245618,0.158920775635944,1.75644510907542e-05,2017.25,0.550428326670474,252.75
"CD011762","CD011762_pub2_data","9|14|Volume of blood loss|","Volume of blood loss",9,14,"","reported","reported",11,0,4.12793089536387,0,2011.45454545455,0,579
"CD011762","CD011762_pub2_data","9|2|Major VTE|","Major VTE",9,2,"","reported","reported",21,0,0.110313653744396,0,2009.57142857143,0.0305763008543938,1129.38095238095
"CD011762","CD011762_pub2_data","9|3|Symptomatic VTE|","Symptomatic VTE",9,3,"","reported","reported",21,0,0.14926380891231,0,2010.61904761905,0.0116379344899816,1395.90476190476
"CD011762","CD011762_pub2_data","9|4|Major bleeding|","Major bleeding",9,4,"","reported","reported",26,0,0.135902929638828,0,2010.92307692308,0.010137274456276,1416.92307692308
"CD011762","CD011762_pub2_data","9|5|Major bleeding: rivaroxaban versus LMWH|Rivaroxaban","Major bleeding: rivaroxaban versus LMWH",9,5,"Rivaroxaban","reported","reported",12,0,0.246379647553571,0,2011.41666666667,0.01031748007332,1310.91666666667
"CD011762","CD011762_pub2_data","9|6|Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH|Other direct factor Xa inhibitors","Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH",9,6,"Other direct factor Xa inhibitors","reported","reported",15,0,0.162116922149843,0,2011.33333333333,0.00931729166555573,1415.26666666667
"CD011762","CD011762_pub2_data","9|8|Serious non-hepatic adverse events|","Serious non-hepatic adverse events",9,8,"","or","binary",15,-0.144959285761058,0.0648174296321505,0.0118903144057633,2011,0.0594814158447989,1749.73333333333
"CD011762","CD011762_pub2_data","9|9|Fatal VTE|","Fatal VTE",9,9,"","or","binary",8,0.161467955272774,0.530410764819982,0,2009.5,0.00153986403742664,2223.5
"CD011778","CD011778_pub2_data","1|1|PPD (change from baseline (mm)); 3 months|Multiple sessions","PPD (change from baseline (mm)); 3 months",1,1,"Multiple sessions","reported","reported",10,0.293003954864471,0.0946218388809158,0.0767342341652923,2017.75,0,30.2
"CD011778","CD011778_pub2_data","1|1|PPD (change from baseline (mm)); 3 months|Single session","PPD (change from baseline (mm)); 3 months",1,1,"Single session","reported","reported",28,0.503668493430629,0.105114787071571,0.269308509273039,2015.91666666667,0,41
"CD011778","CD011778_pub2_data","1|10|CAL at 6 months. Subgroup analysis according to type of control (placebo or negative control)|Negative control","CAL at 6 months. Subgroup analysis according to type of control (placebo or negative control)",1,10,"Negative control","reported","reported",14,0.408179396256215,0.130690982584211,0.195296596567931,2017.41666666667,0,44.4285714285714
"CD011778","CD011778_pub2_data","1|2|PPD (change from baseline (mm)); 6 months|Multiple sessions","PPD (change from baseline (mm)); 6 months",1,2,"Multiple sessions","reported","reported",2,0.464567901234568,0.404999769494572,0.3268,2022,0,26
